movement_id,date_key,product_key,warehouse_key,supplier_key,movement_type_key,quantity,unit_cost
6644,195,2,6,15.0,1,42,144.87
6645,195,79,3,10.0,1,216,272.45
6646,195,108,3,7.0,2,71,167.48
6647,195,53,1,10.0,1,83,99.99
6648,195,11,2,1.0,1,58,274.48
6649,195,32,5,12.0,3,31,360.05
6650,195,10055,5,14.0,1,195,268.55
6651,195,70,2,7.0,1,141,18.65
6652,195,42,5,2.0,2,10,186.13
6653,195,3,1,4.0,2,53,184.85
6654,195,108,2,8.0,2,6,167.48
6655,195,84,4,9.0,1,197,288.33
6656,196,41,4,7.0,2,169,77.7
6657,196,60,6,11.0,2,230,393.57
6658,196,10060,4,6.0,1,157,393.57
6659,196,48,1,6.0,2,230,77.58
6660,196,89,6,10.0,2,182,228.5
6661,196,57,1,6.0,2,225,184.4
6662,196,108,3,9.0,3,58,167.48
6663,196,10096,2,3.0,2,190,231.12
6664,196,115,3,15.0,3,16,265.87
6665,196,115,6,11.0,4,250,265.87
6666,196,100,1,6.0,2,25,320.96
6667,196,79,6,2.0,3,77,272.45
6668,196,48,4,5.0,2,82,77.58
6669,196,103,2,13.0,1,171,105.16
6670,196,81,4,15.0,1,68,45.14
6671,196,4,5,9.0,2,37,118.68
6672,196,8,2,6.0,1,175,268.73
6673,196,23,6,13.0,3,44,204.06
6674,196,37,3,,2,180,374.33
6675,196,26,4,11.0,1,214,196.47
6676,196,3,5,3.0,2,205,184.85
6677,196,106,5,6.0,2,184,57.07
6678,196,22,3,6.0,2,150,182.58
6679,196,91,1,14.0,2,123,177.83
6680,196,33,1,15.0,2,168,136.56
6681,196,20,3,1.0,1,23,344.59
6682,196,77,1,13.0,2,30,11.42
6683,196,39,6,4.0,1,68,170.58
6684,196,91,3,4.0,2,55,177.83
6685,196,88,5,3.0,2,229,52.66
6686,196,70,4,8.0,2,62,18.65
6687,196,17,1,3.0,1,7,198.42
6688,196,80,1,12.0,2,53,351.06
6689,196,29,1,10.0,2,220,264.58
6690,196,5,2,10.0,1,13,282.42
6691,196,83,5,10.0,2,98,19.67
6692,196,39,3,2.0,2,212,170.58
6693,196,87,5,1.0,2,132,267.42
6694,196,86,2,7.0,1,247,266.03
6695,196,105,6,8.0,2,246,115.72
6696,196,98,4,11.0,1,103,89.1
6697,196,39,6,2.0,2,234,170.58
6698,197,89,5,2.0,2,159,228.5
6699,197,65,4,6.0,1,209,38.73
6700,197,15,2,13.0,3,41,100.16
6701,197,114,2,13.0,1,68,392.33
6702,197,56,1,2.0,2,66,269.33
6703,197,61,4,14.0,3,184,327.21
6704,197,45,6,12.0,2,221,193.58
6705,197,20,2,7.0,2,194,344.59
6706,197,16,4,,2,51,359.33
6707,197,10060,6,2.0,2,24,393.57
6708,197,110,6,13.0,2,15,4.35
6709,197,114,6,14.0,1,249,392.33
6710,197,25,5,14.0,1,198,381.49
6711,197,55,4,1.0,1,4,268.55
6712,197,78,3,10.0,1,221,386.82
6713,197,51,4,4.0,2,221,384.39
6714,197,99,2,8.0,2,16,21.99
6715,197,14,6,9.0,1,210,354.1
6716,197,4,5,15.0,1,17,118.68
6717,197,7,5,4.0,1,47,255.0
6718,197,28,1,7.0,1,87,195.42
6719,197,100,4,15.0,3,179,320.96
6720,197,68,5,15.0,2,167,31.95
6721,197,60,3,1.0,1,216,393.57
6722,197,24,2,15.0,2,84,204.05
6723,197,108,6,6.0,3,141,167.48
6724,197,96,3,14.0,4,29,231.12
6725,197,99,1,7.0,1,201,21.99
6726,197,28,3,3.0,1,200,195.42
6727,197,55,4,15.0,2,53,268.55
6728,197,63,2,10.0,2,216,114.14
6729,197,19,2,1.0,2,67,153.88
6730,197,53,3,9.0,2,80,99.99
6731,198,116,3,12.0,1,123,74.33
6732,198,35,1,8.0,4,197,362.36
6733,198,5,4,8.0,1,86,282.42
6734,198,22,5,7.0,1,10,182.58
6735,198,46,5,9.0,1,27,2.86
6736,198,100,3,2.0,1,95,320.96
6737,198,70,1,12.0,1,55,18.65
6738,198,115,1,9.0,2,98,265.87
6739,198,40,4,14.0,1,51,162.24
6740,198,10,1,3.0,3,103,153.02
6741,198,3,3,12.0,2,162,184.85
6742,198,45,3,7.0,1,129,193.58
6743,198,49,5,15.0,4,218,217.79
6744,198,109,2,2.0,4,69,378.53
6745,198,26,3,11.0,2,70,196.47
6746,198,41,3,14.0,2,146,77.7
6747,198,53,4,,1,60,99.99
6748,198,109,1,7.0,5,165,378.53
6749,198,20,4,4.0,4,248,344.59
6750,198,103,5,5.0,2,176,105.16
6751,198,13,6,13.0,1,114,350.79
6752,198,103,2,9.0,2,60,105.16
6753,198,85,1,6.0,2,215,173.66
6754,198,58,1,10.0,2,50,86.84
6755,198,100,6,2.0,1,105,320.96
6756,198,117,3,,2,30,132.08
6757,198,53,6,14.0,1,229,99.99
6758,198,10055,1,14.0,2,136,268.55
6759,198,72,3,12.0,2,247,389.59
6760,198,60,1,,2,108,393.57
6761,198,63,5,11.0,1,148,114.14
6762,198,91,1,3.0,1,153,177.83
6763,198,33,3,7.0,4,110,136.56
6764,198,38,2,12.0,2,193,323.38
6765,198,108,6,6.0,2,217,167.48
6766,199,1,1,15.0,1,191,382.97
6767,199,114,6,11.0,3,115,392.33
6768,199,40,4,13.0,1,73,162.24
6769,199,41,5,6.0,2,173,77.7
6770,199,53,6,4.0,1,211,99.99
6771,199,36,6,8.0,1,184,112.83
6772,199,10060,6,1.0,1,24,393.57
6773,199,60,5,2.0,1,33,393.57
6774,199,80,3,6.0,2,115,351.06
6775,199,10,6,1.0,1,220,153.02
6776,199,100,5,5.0,1,24,320.96
6777,199,110,3,12.0,2,229,4.35
6778,199,114,2,6.0,2,199,392.33
6779,199,114,5,4.0,1,124,392.33
6780,199,69,4,14.0,1,104,334.17
6781,199,74,5,4.0,2,13,345.9
6782,199,54,3,11.0,3,117,263.63
6783,199,61,1,6.0,4,133,327.21
6784,199,114,6,2.0,2,214,392.33
6785,199,10060,4,11.0,2,228,393.57
6786,199,77,3,12.0,2,240,11.42
6787,199,94,5,7.0,1,31,323.01
6788,199,120,4,7.0,1,183,18.02
6789,199,10118,1,14.0,2,130,102.4
6790,199,98,5,13.0,1,78,89.1
6791,199,99,3,8.0,1,55,21.99
6792,200,105,6,9.0,4,220,115.72
6793,200,44,6,8.0,2,185,370.69
6794,200,38,5,12.0,2,127,323.38
6795,200,8,4,15.0,2,31,268.73
6796,200,44,2,15.0,2,25,370.69
6797,200,97,6,9.0,1,213,99.11
6798,200,21,2,10.0,1,249,307.9
6799,200,79,4,7.0,2,187,272.45
6800,200,70,4,12.0,1,216,18.65
6801,200,28,5,6.0,1,118,195.42
6802,200,40,4,11.0,1,136,162.24
6803,200,14,6,,1,4,354.1
6804,200,96,4,,1,194,231.12
6805,200,108,1,13.0,2,63,167.48
6806,200,100,1,9.0,2,193,320.96
6807,200,118,6,7.0,2,193,102.4
6808,200,75,2,8.0,2,205,45.02
6809,200,97,6,,2,247,99.11
6810,200,66,2,5.0,3,153,134.76
6811,200,89,6,12.0,1,78,228.5
6812,200,111,4,3.0,2,158,299.51
6813,200,8,4,11.0,1,222,268.73
6814,200,44,4,3.0,1,110,370.69
6815,200,47,6,13.0,2,154,279.24
6816,200,65,1,10.0,2,70,38.73
6817,200,74,3,,2,236,345.9
6818,200,25,3,3.0,2,194,381.49
6819,200,24,4,7.0,1,157,204.05
6820,200,29,1,14.0,5,191,264.58
6821,200,10055,3,15.0,1,96,268.55
6822,200,29,2,,4,234,264.58
6823,200,5,4,14.0,2,67,282.42
6824,200,6,6,6.0,2,23,342.42
6825,200,44,2,5.0,1,120,370.69
6826,200,62,3,6.0,1,182,107.26
6827,200,62,6,1.0,2,16,107.26
6828,200,46,2,15.0,2,197,2.86
6829,200,120,2,8.0,1,112,18.02
6830,201,69,3,3.0,1,198,334.17
6831,201,67,2,15.0,4,202,177.85
6832,201,105,2,3.0,2,48,115.72
6833,201,75,2,4.0,1,208,45.02
6834,201,61,6,15.0,1,14,327.21
6835,201,89,5,11.0,1,54,228.5
6836,201,115,1,8.0,1,3,265.87
6837,201,25,2,4.0,1,175,381.49
6838,201,81,5,9.0,1,54,45.14
6839,201,47,4,2.0,2,33,279.24
6840,201,63,5,1.0,1,69,114.14
6841,201,57,1,13.0,2,182,184.4
6842,201,48,6,8.0,2,244,77.58
6843,201,85,4,15.0,1,168,173.66
6844,201,38,3,6.0,2,79,323.38
6845,201,107,6,6.0,1,126,87.15
6846,201,70,2,11.0,2,41,18.65
6847,201,4,3,3.0,1,162,118.68
6848,201,26,6,10.0,2,110,196.47
6849,201,47,5,12.0,2,247,279.24
6850,201,72,2,10.0,1,10,389.59
6851,201,59,5,8.0,1,234,149.07
6852,201,87,5,11.0,3,55,267.42
6853,201,48,1,2.0,1,153,77.58
6854,201,97,5,7.0,2,247,99.11
6855,201,47,1,12.0,1,8,279.24
6856,201,2,4,15.0,1,234,144.87
6857,201,68,4,13.0,2,10,31.95
6858,201,59,2,8.0,1,107,149.07
6859,201,112,3,10.0,2,174,89.33
6860,201,32,2,6.0,2,186,360.05
6861,201,114,6,,2,136,392.33
6862,201,40,2,7.0,1,44,162.24
6863,201,42,3,7.0,1,62,186.13
6864,201,57,3,11.0,3,107,184.4
6865,201,78,3,15.0,1,153,386.82
6866,201,26,5,6.0,1,202,196.47
6867,201,54,3,11.0,2,168,263.63
6868,202,10,4,8.0,1,56,153.02
6869,202,20,6,1.0,1,170,344.59
6870,202,104,4,7.0,1,172,194.87
6871,202,88,6,6.0,1,189,52.66
6872,202,102,4,12.0,1,212,332.57
6873,202,10055,6,15.0,1,130,268.55
6874,202,73,2,2.0,2,110,352.8
6875,202,1,1,1.0,2,155,382.97
6876,202,71,5,12.0,1,249,273.46
6877,202,96,4,14.0,2,191,231.12
6878,202,40,3,8.0,1,199,162.24
6879,202,114,5,4.0,2,171,392.33
6880,202,46,5,5.0,2,24,2.86
6881,202,56,1,10.0,2,172,269.33
6882,202,26,4,7.0,1,75,196.47
6883,202,99,6,6.0,3,164,21.99
6884,202,14,1,13.0,4,126,354.1
6885,202,92,3,10.0,2,214,69.54
6886,202,118,4,12.0,1,246,102.4
6887,202,70,4,15.0,4,15,18.65
6888,202,101,6,9.0,2,242,380.12
6889,202,85,3,6.0,2,236,173.66
6890,202,71,2,13.0,5,229,273.46
6891,202,58,4,9.0,1,237,86.84
6892,202,65,2,5.0,2,63,38.73
6893,202,46,1,7.0,2,131,2.86
6894,202,28,5,3.0,1,192,195.42
6895,202,20,2,14.0,1,147,344.59
6896,202,107,6,7.0,2,206,87.15
6897,202,82,2,4.0,2,77,393.73
6898,202,30,3,7.0,2,153,349.23
6899,202,15,2,11.0,1,92,100.16
6900,202,106,2,2.0,1,2,57.07
6901,202,6,2,5.0,2,108,342.42
6902,202,49,4,,2,77,217.79
6903,202,8,2,5.0,2,113,268.73
6904,202,56,6,2.0,1,169,269.33
6905,202,11,4,3.0,2,30,274.48
6906,202,6,2,14.0,2,175,342.42
6907,202,41,3,7.0,1,182,77.7
6908,202,119,6,10.0,2,232,399.96
6909,202,6,3,9.0,2,155,342.42
6910,202,28,3,9.0,1,107,195.42
6911,202,85,4,,2,209,173.66
6912,202,41,3,13.0,1,221,77.7
6913,202,76,3,8.0,1,50,327.0
6914,202,2,1,15.0,2,8,144.87
6915,202,110,3,14.0,1,120,4.35
6916,202,70,1,9.0,1,15,18.65
6917,202,118,6,10.0,1,76,102.4
6918,202,99,5,15.0,2,103,21.99
6919,202,93,3,,2,92,39.17
6920,202,74,1,12.0,1,208,345.9
6921,202,107,5,8.0,2,21,87.15
6922,202,102,6,8.0,2,2,332.57
6923,202,83,3,3.0,2,153,19.67
6924,202,91,2,14.0,3,143,177.83
6925,202,10060,3,,3,236,393.57
6926,202,13,5,3.0,3,247,350.79
6927,203,98,2,6.0,1,42,89.1
6928,203,6,5,14.0,4,198,342.42
6929,203,6,6,14.0,2,55,342.42
6930,203,87,1,8.0,2,127,267.42
6931,203,72,3,12.0,1,115,389.59
6932,203,1,4,2.0,1,177,382.97
6933,203,10055,2,13.0,3,250,268.55
6934,203,93,1,15.0,2,16,39.17
6935,203,76,3,7.0,5,82,327.0
6936,203,12,2,9.0,2,111,322.41
6937,203,83,1,15.0,1,32,19.67
6938,203,17,6,13.0,2,59,198.42
6939,203,79,5,4.0,3,16,272.45
6940,203,46,5,9.0,1,197,2.86
6941,203,93,2,13.0,2,39,39.17
6942,203,102,3,6.0,1,154,332.57
6943,203,85,6,10.0,1,217,173.66
6944,203,109,1,12.0,2,100,378.53
6945,203,74,4,1.0,2,248,345.9
6946,203,4,3,2.0,1,37,118.68
6947,203,108,2,1.0,2,133,167.48
6948,203,101,3,12.0,1,228,380.12
6949,203,2,3,13.0,2,207,144.87
6950,203,6,5,12.0,1,157,342.42
6951,203,14,3,,2,199,354.1
6952,203,31,3,6.0,2,68,276.57
6953,203,113,3,,1,104,268.21
6954,203,88,6,15.0,1,234,52.66
6955,203,53,2,8.0,2,68,99.99
6956,203,56,5,11.0,1,159,269.33
6957,204,118,3,1.0,2,125,102.4
6958,204,78,3,3.0,1,171,386.82
6959,204,3,3,8.0,2,239,184.85
6960,204,84,4,3.0,3,81,288.33
6961,204,87,6,8.0,2,104,267.42
6962,204,78,1,13.0,2,89,386.82
6963,204,13,4,5.0,1,127,350.79
6964,204,81,4,5.0,1,173,45.14
6965,204,114,5,15.0,2,4,392.33
6966,204,101,6,10.0,1,207,380.12
6967,204,50,1,7.0,1,100,191.76
6968,204,93,5,1.0,1,197,39.17
6969,204,77,5,13.0,1,241,11.42
6970,204,71,5,13.0,1,173,273.46
6971,204,84,1,6.0,1,97,288.33
6972,204,64,6,11.0,1,76,254.43
6973,204,9,3,8.0,1,244,254.72
6974,204,12,6,6.0,1,38,322.41
6975,204,10118,2,6.0,1,212,102.4
6976,204,107,1,,2,83,87.15
6977,204,67,5,7.0,2,225,177.85
6978,204,24,1,14.0,1,15,204.05
6979,204,20,1,15.0,1,188,344.59
6980,204,43,2,4.0,3,185,40.97
6981,204,35,3,1.0,1,85,362.36
6982,204,107,5,11.0,2,39,87.15
6983,204,17,6,2.0,1,2,198.42
6984,204,114,2,10.0,2,70,392.33
6985,204,114,6,2.0,3,203,392.33
6986,204,117,6,2.0,2,72,132.08
6987,204,104,5,8.0,3,132,194.87
6988,204,89,2,11.0,1,120,228.5
6989,205,20,6,1.0,2,194,344.59
6990,205,119,1,9.0,1,38,399.96
6991,205,28,4,10.0,1,222,195.42
6992,205,96,5,2.0,2,168,231.12
6993,205,6,6,3.0,1,221,342.42
6994,205,53,3,9.0,1,198,99.99
6995,205,104,4,11.0,2,86,194.87
6996,205,61,4,13.0,1,242,327.21
6997,205,111,2,13.0,3,180,299.51
6998,205,67,5,12.0,1,194,177.85
6999,205,106,6,5.0,5,76,57.07
7000,205,17,6,6.0,2,30,198.42
7001,205,60,5,13.0,1,48,393.57
7002,205,43,1,5.0,2,87,40.97
7003,205,71,6,9.0,1,247,273.46
7004,205,1,3,8.0,2,112,382.97
7005,205,49,6,3.0,1,139,217.79
7006,205,64,3,12.0,2,212,254.43
7007,205,11,6,1.0,2,161,274.48
7008,205,27,1,14.0,2,56,25.05
7009,205,50,5,4.0,2,27,191.76
7010,205,97,6,3.0,1,25,99.11
7011,205,5,4,12.0,2,231,282.42
7012,205,33,3,11.0,4,210,136.56
7013,205,104,4,15.0,1,74,194.87
7014,205,76,5,5.0,1,91,327.0
7015,205,40,3,4.0,2,18,162.24
7016,205,79,4,2.0,2,175,272.45
7017,205,30,2,15.0,3,71,349.23
7018,205,120,4,7.0,2,216,18.02
7019,205,4,1,,2,12,118.68
7020,205,102,6,5.0,2,78,332.57
7021,205,64,3,9.0,2,180,254.43
7022,205,71,6,2.0,1,188,273.46
7023,205,65,1,8.0,2,132,38.73
7024,205,10055,6,13.0,1,226,268.55
7025,205,47,5,8.0,1,156,279.24
7026,205,59,4,4.0,1,132,149.07
7027,205,116,3,1.0,1,244,74.33
7028,205,28,1,3.0,3,59,195.42
7029,205,42,3,15.0,3,226,186.13
7030,206,38,4,2.0,1,80,323.38
7031,206,113,6,9.0,2,56,268.21
7032,206,72,4,8.0,2,186,389.59
7033,206,33,1,4.0,3,104,136.56
7034,206,111,3,1.0,1,173,299.51
7035,206,49,6,14.0,4,141,217.79
7036,206,16,2,11.0,3,138,359.33
7037,206,75,2,9.0,1,107,45.02
7038,206,69,2,13.0,3,67,334.17
7039,206,18,4,13.0,2,56,65.67
7040,206,26,1,12.0,2,200,196.47
7041,206,76,4,11.0,1,195,327.0
7042,206,52,4,7.0,1,9,29.05
7043,206,70,3,2.0,3,47,18.65
7044,206,84,3,6.0,1,134,288.33
7045,206,36,5,9.0,2,24,112.83
7046,206,67,6,14.0,1,205,177.85
7047,206,13,2,3.0,1,31,350.79
7048,206,50,6,9.0,1,175,191.76
7049,206,97,6,,1,144,99.11
7050,206,10096,2,5.0,2,161,231.12
7051,206,13,1,12.0,4,87,350.79
7052,206,119,3,14.0,2,142,399.96
7053,206,91,3,5.0,2,43,177.83
7054,206,32,4,4.0,1,236,360.05
7055,206,98,4,12.0,1,101,89.1
7056,206,64,2,8.0,1,110,254.43
7057,206,61,4,4.0,2,93,327.21
7058,207,100,3,5.0,1,153,320.96
7059,207,45,2,9.0,1,7,193.58
7060,207,84,5,3.0,4,111,288.33
7061,207,110,2,10.0,2,156,4.35
7062,207,104,4,2.0,1,94,194.87
7063,207,5,1,4.0,3,157,282.42
7064,207,40,5,5.0,1,73,162.24
7065,207,26,4,8.0,1,159,196.47
7066,207,10,3,10.0,1,4,153.02
7067,207,111,6,7.0,1,25,299.51
7068,207,50,3,12.0,2,156,191.76
7069,207,108,6,11.0,1,155,167.48
7070,207,12,3,8.0,2,58,322.41
7071,207,119,1,10.0,2,241,399.96
7072,207,60,6,8.0,2,47,393.57
7073,207,75,6,1.0,4,206,45.02
7074,207,25,4,5.0,1,58,381.49
7075,207,8,3,7.0,2,146,268.73
7076,207,21,3,10.0,2,121,307.9
7077,207,109,6,15.0,1,175,378.53
7078,207,26,2,8.0,1,120,196.47
7079,207,15,6,11.0,1,159,100.16
7080,207,10118,4,4.0,1,161,102.4
7081,207,94,4,,2,248,323.01
7082,207,66,3,9.0,2,177,134.76
7083,207,83,6,13.0,2,17,19.67
7084,207,97,5,10.0,1,122,99.11
7085,207,45,5,8.0,1,221,193.58
7086,207,118,5,4.0,2,243,102.4
7087,207,25,4,15.0,2,128,381.49
7088,207,49,2,7.0,1,215,217.79
7089,207,55,3,13.0,2,224,268.55
7090,207,95,3,11.0,2,190,245.29
7091,207,80,3,11.0,1,68,351.06
7092,207,96,1,14.0,4,161,231.12
7093,207,31,3,15.0,2,65,276.57
7094,207,83,1,3.0,3,65,19.67
7095,208,47,2,3.0,1,154,279.24
7096,208,72,6,14.0,2,192,389.59
7097,208,51,3,11.0,2,160,384.39
7098,208,113,1,13.0,1,209,268.21
7099,208,71,1,8.0,1,135,273.46
7100,208,30,5,12.0,1,137,349.23
7101,208,52,5,12.0,1,156,29.05
7102,208,53,5,12.0,1,135,99.99
7103,208,118,3,1.0,1,122,102.4
7104,208,27,1,15.0,1,71,25.05
7105,208,1,6,4.0,1,46,382.97
7106,208,91,3,6.0,2,27,177.83
7107,208,95,2,9.0,1,59,245.29
7108,208,58,6,4.0,3,52,86.84
7109,208,119,4,11.0,3,110,399.96
7110,208,101,4,12.0,1,10,380.12
7111,208,109,2,4.0,1,211,378.53
7112,208,80,4,6.0,2,153,351.06
7113,208,7,6,10.0,1,73,255.0
7114,208,9,1,1.0,2,46,254.72
7115,208,56,1,9.0,2,29,269.33
7116,208,77,3,5.0,2,133,11.42
7117,208,113,4,11.0,1,121,268.21
7118,208,26,2,1.0,1,110,196.47
7119,208,33,2,8.0,1,221,136.56
7120,208,35,6,9.0,2,152,362.36
7121,209,117,3,13.0,4,165,132.08
7122,209,53,1,8.0,2,8,99.99
7123,209,111,5,7.0,2,194,299.51
7124,209,62,1,15.0,2,180,107.26
7125,209,10096,1,10.0,2,47,231.12
7126,209,93,4,14.0,1,56,39.17
7127,209,17,2,5.0,2,94,198.42
7128,209,76,5,11.0,2,27,327.0
7129,209,10118,2,4.0,2,128,102.4
7130,209,65,4,,1,235,38.73
7131,209,100,1,2.0,2,195,320.96
7132,209,103,4,6.0,1,31,105.16
7133,209,105,4,8.0,3,10,115.72
7134,209,68,2,11.0,4,166,31.95
7135,209,68,6,4.0,1,207,31.95
7136,209,33,5,6.0,1,119,136.56
7137,209,120,3,12.0,1,174,18.02
7138,209,38,3,8.0,1,48,323.38
7139,209,79,1,14.0,2,116,272.45
7140,209,105,5,11.0,2,202,115.72
7141,209,33,2,2.0,1,110,136.56
7142,209,67,3,9.0,2,213,177.85
7143,209,34,3,9.0,1,144,4.86
7144,209,116,3,10.0,2,56,74.33
7145,209,24,6,,1,161,204.05
7146,209,56,1,14.0,3,88,269.33
7147,209,80,5,2.0,1,191,351.06
7148,209,27,6,,1,34,25.05
7149,209,77,6,7.0,2,51,11.42
7150,209,10060,5,3.0,1,234,393.57
7151,209,109,4,1.0,1,63,378.53
7152,209,77,6,13.0,1,91,11.42
7153,209,102,1,11.0,1,119,332.57
7154,209,21,1,14.0,1,250,307.9
7155,209,46,2,15.0,2,84,2.86
7156,209,38,2,11.0,1,243,323.38
7157,210,90,1,12.0,2,219,85.65
7158,210,67,2,1.0,1,78,177.85
7159,210,16,6,,2,61,359.33
7160,210,8,3,5.0,3,182,268.73
7161,210,118,5,13.0,1,212,102.4
7162,210,58,2,9.0,2,241,86.84
7163,210,35,6,11.0,2,84,362.36
7164,210,107,1,2.0,1,138,87.15
7165,210,19,6,9.0,1,223,153.88
7166,210,120,3,10.0,1,91,18.02
7167,210,13,5,14.0,3,93,350.79
7168,210,60,6,9.0,1,201,393.57
7169,210,93,1,6.0,2,152,39.17
7170,210,7,5,7.0,1,187,255.0
7171,210,107,5,5.0,2,68,87.15
7172,210,59,4,13.0,2,87,149.07
7173,210,91,3,5.0,1,150,177.83
7174,210,114,6,12.0,2,8,392.33
7175,210,18,6,7.0,2,183,65.67
7176,210,31,3,,1,239,276.57
7177,210,77,3,6.0,3,154,11.42
7178,210,100,2,6.0,2,131,320.96
7179,210,110,1,12.0,2,35,4.35
7180,210,58,4,5.0,2,115,86.84
7181,210,58,6,8.0,2,70,86.84
7182,210,112,2,15.0,1,182,89.33
7183,210,28,5,14.0,1,74,195.42
7184,210,104,2,8.0,2,158,194.87
7185,210,64,1,14.0,1,85,254.43
7186,210,77,3,5.0,3,146,11.42
7187,210,54,4,15.0,2,185,263.63
7188,210,14,4,4.0,2,174,354.1
7189,210,101,4,8.0,2,31,380.12
7190,210,47,5,15.0,1,8,279.24
7191,210,100,4,5.0,4,160,320.96
7192,210,3,4,13.0,2,40,184.85
7193,210,20,4,8.0,3,102,344.59
7194,210,104,1,14.0,1,95,194.87
7195,210,89,6,2.0,4,128,228.5
7196,210,82,1,5.0,3,246,393.73
7197,210,72,2,6.0,1,92,389.59
7198,210,44,3,13.0,2,48,370.69
7199,211,85,2,13.0,2,249,173.66
7200,211,62,6,13.0,3,107,107.26
7201,211,7,5,10.0,1,92,255.0
7202,211,39,6,1.0,2,129,170.58
7203,211,92,1,2.0,1,122,69.54
7204,211,117,3,9.0,1,83,132.08
7205,211,12,6,8.0,2,150,322.41
7206,211,51,5,1.0,1,200,384.39
7207,211,88,2,11.0,4,175,52.66
7208,211,68,5,15.0,1,133,31.95
7209,211,70,3,1.0,5,23,18.65
7210,211,48,5,2.0,1,24,77.58
7211,211,108,2,3.0,1,104,167.48
7212,211,5,5,11.0,1,174,282.42
7213,211,91,2,7.0,2,63,177.83
7214,211,6,2,11.0,2,172,342.42
7215,211,70,5,9.0,3,44,18.65
7216,211,10055,1,10.0,4,55,268.55
7217,211,37,4,13.0,2,194,374.33
7218,211,58,4,12.0,1,226,86.84
7219,211,108,2,9.0,1,60,167.48
7220,211,90,1,3.0,1,191,85.65
7221,211,56,3,3.0,2,187,269.33
7222,211,40,3,5.0,2,119,162.24
7223,211,25,6,13.0,2,127,381.49
7224,211,56,4,10.0,2,201,269.33
7225,211,67,1,9.0,2,122,177.85
7226,211,110,3,10.0,1,44,4.35
7227,211,68,4,5.0,1,239,31.95
7228,211,50,5,13.0,4,146,191.76
7229,211,43,2,6.0,2,85,40.97
7230,211,52,3,4.0,2,158,29.05
7231,211,10096,2,13.0,1,204,231.12
7232,211,2,5,13.0,2,97,144.87
7233,211,10060,5,7.0,1,171,393.57
7234,211,67,1,2.0,5,170,177.85
7235,211,24,2,13.0,5,38,204.05
7236,211,99,6,15.0,1,166,21.99
7237,211,50,5,3.0,1,232,191.76
7238,211,60,2,12.0,1,143,393.57
7239,211,7,4,2.0,2,53,255.0
7240,211,63,3,9.0,2,247,114.14
7241,211,65,2,5.0,1,202,38.73
7242,212,75,4,15.0,1,228,45.02
7243,212,100,4,11.0,1,210,320.96
7244,212,102,3,8.0,2,129,332.57
7245,212,87,1,6.0,1,87,267.42
7246,212,95,2,11.0,1,192,245.29
7247,212,55,3,10.0,2,68,268.55
7248,212,54,2,1.0,1,95,263.63
7249,212,33,4,15.0,1,65,136.56
7250,212,23,1,3.0,2,23,204.06
7251,212,66,4,8.0,5,184,134.76
7252,212,48,2,6.0,1,22,77.58
7253,212,12,5,6.0,2,172,322.41
7254,212,3,3,11.0,4,26,184.85
7255,212,41,5,9.0,1,23,77.7
7256,212,25,2,12.0,2,145,381.49
7257,212,119,4,7.0,2,182,399.96
7258,212,24,4,12.0,5,184,204.05
7259,212,36,2,9.0,1,25,112.83
7260,212,6,6,10.0,1,249,342.42
7261,212,106,4,6.0,1,39,57.07
7262,212,11,5,8.0,1,231,274.48
7263,212,100,3,13.0,2,105,320.96
7264,212,77,1,3.0,1,122,11.42
7265,212,24,3,7.0,1,25,204.05
7266,212,103,3,15.0,4,129,105.16
7267,212,6,3,1.0,2,161,342.42
7268,212,94,6,2.0,2,57,323.01
7269,212,10,1,3.0,1,230,153.02
7270,212,18,1,10.0,3,117,65.67
7271,212,103,2,2.0,1,73,105.16
7272,212,31,2,4.0,5,22,276.57
7273,212,57,3,2.0,2,46,184.4
7274,213,6,2,7.0,1,23,342.42
7275,213,10118,3,1.0,3,108,102.4
7276,213,33,4,6.0,2,39,136.56
7277,213,10096,2,11.0,1,62,231.12
7278,213,115,4,3.0,1,117,265.87
7279,213,15,1,,2,246,100.16
7280,213,96,6,9.0,1,125,231.12
7281,213,75,1,2.0,1,198,45.02
7282,213,23,1,2.0,1,218,204.06
7283,213,112,6,13.0,1,47,89.33
7284,213,47,2,4.0,4,195,279.24
7285,213,30,1,6.0,2,70,349.23
7286,213,94,5,2.0,2,223,323.01
7287,213,43,4,15.0,3,114,40.97
7288,213,25,2,12.0,2,136,381.49
7289,213,19,3,11.0,1,68,153.88
7290,213,68,3,11.0,1,85,31.95
7291,213,74,1,1.0,2,78,345.9
7292,213,100,6,6.0,1,182,320.96
7293,213,65,1,2.0,1,13,38.73
7294,213,25,3,6.0,2,186,381.49
7295,213,54,2,1.0,1,81,263.63
7296,213,99,3,4.0,2,120,21.99
7297,213,7,1,9.0,2,231,255.0
7298,213,52,3,15.0,1,115,29.05
7299,213,83,2,8.0,1,3,19.67
7300,213,96,3,2.0,2,210,231.12
7301,214,91,6,3.0,1,142,177.83
7302,214,107,2,15.0,3,234,87.15
7303,214,73,6,8.0,2,165,352.8
7304,214,70,3,2.0,2,117,18.65
7305,214,57,3,,1,155,184.4
7306,214,10055,6,12.0,1,199,268.55
7307,214,4,6,1.0,2,176,118.68
7308,214,47,5,7.0,1,156,279.24
7309,214,25,2,2.0,2,125,381.49
7310,214,114,4,8.0,2,8,392.33
